,kz_2021,year,population_size
1067,03458,2008,125943.0
1068,03458,2009,126571.0
1069,03458,2010,127282.0
1070,03458,2011,125265.0
1071,03458,2012,125413.0
1072,03458,2013,125778.0
1073,03458,2014,126798.0
1074,03458,2015,128608.0
1075,03458,2016,129484.0
1076,03458,2017,129924.0
1077,03458,2018,130144.0
1078,03458,2019,130890.0
1079,03458,2020,131467.0
1080,03458,2021,132091.0
1081,03458,2022,133913.0
1082,03458,2023,134621.0
1083,03459,2005,359449.0
1084,03459,2006,359340.0
1085,03459,2007,358852.0
1086,03459,2008,358236.0
1087,03459,2009,357056.0
1088,03459,2010,356123.0
1089,03459,2011,350418.0
1090,03459,2012,350444.0
1091,03459,2013,350302.0
1092,03459,2014,351316.0
1093,03459,2015,358079.0
1094,03459,2016,354807.0
1095,03459,2017,356140.0
1096,03459,2018,357343.0
1097,03459,2019,358080.0
1098,03459,2020,359471.0
1099,03459,2021,361550.0
1100,03459,2022,366221.0
1101,03459,2023,366229.0
1102,03460,2005,132401.0
1103,03460,2006,133104.0
1104,03460,2007,134404.0
1105,03460,2008,134506.0
1106,03460,2009,134838.0
1107,03460,2010,135374.0
1108,03460,2011,132752.0
1109,03460,2012,133462.0
1110,03460,2013,134188.0
1111,03460,2014,136184.0
1112,03460,2015,137866.0
1113,03460,2016,139671.0
1114,03460,2017,140540.0
1115,03460,2018,141598.0
1116,03460,2019,142814.0
1117,03460,2020,143698.0
1118,03460,2021,144805.0
1119,03460,2022,146924.0
1120,03460,2023,147751.0
1121,03461,2005,93725.0
1122,03461,2006,93094.0
1123,03461,2007,92622.0
1124,03461,2008,91968.0
1125,03461,2009,91228.0
1126,03461,2010,90772.0
1127,03461,2011,89527.0
1128,03461,2012,89126.0
1129,03461,2013,88831.0
1130,03461,2014,88765.0
1131,03461,2015,89239.0
1132,03461,2016,89282.0
1133,03461,2017,89022.0
1134,03461,2018,88624.0
1135,03461,2019,88583.0
1136,03461,2020,88524.0
1137,03461,2021,88430.0
1138,03461,2022,89568.0
1139,03461,2023,89761.0
1140,03462,2005,57954.0
1141,03462,2006,57829.0
1142,03462,2007,57742.0
1143,03462,2008,57492.0
1144,03462,2009,57391.0
1145,03462,2010,57280.0
1146,03462,2011,56572.0
1147,03462,2012,56362.0
1148,03462,2013,56400.0
1149,03462,2014,56539.0
1150,03462,2015,57173.0
1151,03462,2016,56881.0
1152,03462,2017,56731.0
1153,03462,2018,56882.0
1154,03462,2019,56926.0
1155,03462,2020,57384.0
1156,03462,2021,57455.0
1157,03462,2022,58359.0
1158,03462,2023,58396.0
1159,04011,2005,546852.0
1160,04011,2006,547934.0
1161,04011,2007,547769.0
1162,04011,2008,547360.0
1163,04011,2009,547685.0
1164,04011,2010,547340.0
1165,04011,2011,544043.0
1166,04011,2012,546451.0
1167,04011,2013,548547.0
1168,04011,2014,551767.0
1169,04011,2015,557464.0
1170,04011,2016,565719.0
1171,04011,2017,568006.0
1172,04011,2018,569352.0
1173,04011,2019,567559.0
1174,04011,2020,566573.0
1175,04011,2021,563290.0
1176,04011,2022,569396.0
1177,04011,2023,577026.0
1178,04012,2005,116615.0
1179,04012,2006,116045.0
1180,04012,2007,115313.0
1181,04012,2008,114506.0
1182,04012,2009,114031.0
1183,04012,2010,113366.0
1184,04012,2011,108139.0
1185,04012,2012,108323.0
1186,04012,2013,108844.0
1187,04012,2014,110121.0
1188,04012,2015,114025.0
1189,04012,2016,113034.0
1190,04012,2017,113026.0
1191,04012,2018,113634.0
1192,04012,2019,113643.0
1193,04012,2020,113557.0
1194,04012,2021,113173.0
1195,04012,2022,115468.0
1196,04012,2023,114677.0
1197,05111,2005,574514.0
1198,05111,2006,577505.0
1199,05111,2007,581122.0
1200,05111,2008,584217.0
1201,05111,2009,586217.0
1202,05111,2010,588735.0
1203,05111,2011,589649.0
1204,05111,2012,593682.0
1205,05111,2013,598686.0
1206,05111,2014,604527.0
1207,05111,2015,612178.0
1208,05111,2016,613230.0
1209,05111,2017,617280.0
1210,05111,2018,619294.0
1211,05111,2019,621877.0
1212,05111,2020,620523.0
1213,05111,2021,619477.0
1214,05111,2022,629047.0
1215,05111,2023,631217.0
1216,05112,2005,501564.0
1217,05112,2006,499111.0
1218,05112,2007,496665.0
1219,05112,2008,494048.0
1220,05112,2009,491931.0
1221,05112,2010,489559.0
1222,05112,2011,487470.0
1223,05112,2012,486816.0
1224,05112,2013,486855.0
1225,05112,2014,485465.0
1226,05112,2015,491231.0
1227,05112,2016,499845.0
1228,05112,2017,498110.0
1229,05112,2018,498590.0
1230,05112,2019,498686.0
1231,05112,2020,495885.0
1232,05112,2021,495152.0
1233,05112,2022,502211.0
1234,05112,2023,503707.0
1235,05113,2005,585430.0
1236,05113,2006,583198.0
1237,05113,2007,582140.0
1238,05113,2008,579759.0
1239,05113,2009,576259.0
1240,05113,2010,574635.0
1241,05113,2011,565900.0
1242,05113,2012,566862.0
1243,05113,2013,569884.0
1244,05113,2014,573784.0
1245,05113,2015,582624.0
1246,05113,2016,583084.0
1247,05113,2017,583393.0
1248,05113,2018,583109.0
1249,05113,2019,582760.0
1250,05113,2020,582415.0
1251,05113,2021,579432.0
1252,05113,2022,584580.0
1253,05113,2023,586608.0
1254,05114,2005,237701.0
1255,05114,2006,237104.0
1256,05114,2007,236516.0
1257,05114,2008,236333.0
1258,05114,2009,235414.0
1259,05114,2010,235076.0
1260,05114,2011,221864.0
1261,05114,2012,222026.0
1262,05114,2013,222058.0
1263,05114,2014,222500.0
1264,05114,2015,225144.0
1265,05114,2016,226812.0
1266,05114,2017,226699.0
1267,05114,2018,227020.0
1268,05114,2019,227417.0
1269,05114,2020,226844.0
1270,05114,2021,227050.0
1271,05114,2022,228426.0
1272,05114,2023,228550.0
1273,05116,2005,261444.0
1274,05116,2006,260951.0
1275,05116,2007,260018.0
1276,05116,2008,258848.0
1277,05116,2009,258251.0
1278,05116,2010,257993.0
1279,05116,2011,254834.0
1280,05116,2012,255087.0
1281,05116,2013,255430.0
1282,05116,2014,256853.0
1283,05116,2015,259996.0
1284,05116,2016,260925.0
1285,05116,2017,262188.0
1286,05116,2018,261454.0
1287,05116,2019,261034.0
1288,05116,2020,259665.0
1289,05116,2021,261001.0
1290,05116,2022,268465.0
1291,05116,2023,268943.0
1292,05117,2005,169917.0
1293,05117,2006,169414.0
1294,05117,2007,168925.0
1295,05117,2008,168288.0
1296,05117,2009,167471.0
1297,05117,2010,167344.0
1298,05117,2011,166804.0
1299,05117,2012,166654.0
1300,05117,2013,166640.0
1301,05117,2014,167108.0
1302,05117,2015,169278.0
1303,05117,2016,170936.0
1304,05117,2017,171265.0
1305,05117,2018,170880.0
1306,05117,2019,170632.0
1307,05117,2020,170921.0
1308,05117,2021,170739.0
1309,05117,2022,172404.0
1310,05117,2023,173255.0
1311,05119,2005,218898.0
1312,05119,2006,218181.0
1313,05119,2007,217108.0
1314,05119,2008,215670.0
1315,05119,2009,214024.0
1316,05119,2010,212945.0
1317,05119,2011,210256.0
1318,05119,2012,210005.0
1319,05119,2013,209097.0
1320,05119,2014,209292.0
1321,05119,2015,210934.0
1322,05119,2016,211382.0
1323,05119,2017,211422.0
1324,05119,2018,210829.0
1325,05119,2019,210764.0
1326,05119,2020,209566.0
1327,05119,2021,208752.0
1328,05119,2022,210824.0
1329,05119,2023,211099.0
1330,05120,2005,115864.0
1331,05120,2006,114925.0
1332,05120,2007,113935.0
1333,05120,2008,112679.0
1334,05120,2009,111422.0
1335,05120,2010,110563.0
1336,05120,2011,110132.0
1337,05120,2012,109352.0
1338,05120,2013,108955.0
1339,05120,2014,109009.0
1340,05120,2015,109499.0
1341,05120,2016,110611.0
1342,05120,2017,110584.0
1343,05120,2018,110994.0
1344,05120,2019,111338.0
1345,05120,2020,111516.0
1346,05120,2021,111770.0
1347,05120,2022,112613.0
1348,05120,2023,112970.0
1349,05122,2005,163581.0
1350,05122,2006,162948.0
1351,05122,2007,162575.0
1352,05122,2008,161779.0
1353,05122,2009,160992.0
1354,05122,2010,159927.0
1355,05122,2011,155080.0
1356,05122,2012,155316.0
1357,05122,2013,155768.0
1358,05122,2014,156771.0
1359,05122,2015,158726.0
1360,05122,2016,158908.0
1361,05122,2017,158803.0
1362,05122,2018,159360.0
1363,05122,2019,159245.0
1364,05122,2020,159193.0
1365,05122,2021,158957.0
1366,05122,2022,160643.0
1367,05122,2023,161545.0
1368,05124,2005,359237.0
1369,05124,2006,358330.0
1370,05124,2007,356420.0
1371,05124,2008,353308.0
1372,05124,2009,351050.0
1373,05124,2010,349721.0
1374,05124,2011,342570.0
1375,05124,2012,342885.0
1376,05124,2013,343488.0
1377,05124,2014,345425.0
1378,05124,2015,350046.0
1379,05124,2016,352390.0
1380,05124,2017,353590.0
1381,05124,2018,354382.0
1382,05124,2019,355100.0
1383,05124,2020,355004.0
1384,05124,2021,354572.0
1385,05124,2022,358876.0
1386,05124,2023,358938.0
1387,05154,2005,307703.0
1388,05154,2006,308331.0
1389,05154,2007,308928.0
1390,05154,2008,308448.0
1391,05154,2009,308090.0
1392,05154,2010,307807.0
1393,05154,2011,301171.0
1394,05154,2012,301977.0
1395,05154,2013,302698.0
1396,05154,2014,304963.0
1397,05154,2015,310337.0
1398,05154,2016,310329.0
1399,05154,2017,311270.0
1400,05154,2018,310974.0
1401,05154,2019,312465.0
1402,05154,2020,313586.0
1403,05154,2021,314676.0
1404,05154,2022,319290.0
1405,05154,2023,321491.0
1406,05158,2005,504972.0
1407,05158,2006,503492.0
1408,05158,2007,502045.0
1409,05158,2008,499193.0
1410,05158,2009,496445.0
1411,05158,2010,495155.0
1412,05158,2011,477919.0
1413,05158,2012,477397.0
1414,05158,2013,476633.0
1415,05158,2014,477760.0
1416,05158,2015,483279.0
1417,05158,2016,484770.0
1418,05158,2017,485409.0
1419,05158,2018,485684.0
1420,05158,2019,485570.0
1421,05158,2020,484322.0
1422,05158,2021,484411.0
1423,05158,2022,489794.0
1424,05158,2023,490251.0
1425,05162,2005,445255.0
1426,05162,2006,444700.0
1427,05162,2007,444515.0
1428,05162,2008,443608.0
1429,05162,2009,443112.0
1430,05162,2010,443286.0
1431,05162,2011,437732.0
1432,05162,2012,439225.0
1433,05162,2013,440602.0
1434,05162,2014,442522.0
1435,05162,2015,450026.0
1436,05162,2016,447431.0
1437,05162,2017,449408.0
1438,05162,2018,451007.0
1439,05162,2019,451730.0
1440,05162,2020,452001.0
1441,05162,2021,452496.0
1442,05162,2022,457264.0
1443,05162,2023,458722.0
1444,05166,2005,304140.0
1445,05166,2006,303506.0
1446,05166,2007,303331.0
1447,05166,2008,302689.0
1448,05166,2009,301797.0
1449,05166,2010,300417.0
1450,05166,2011,295982.0
1451,05166,2012,295448.0
1452,05166,2013,294921.0
1453,05166,2014,295067.0
1454,05166,2015,297661.0
1455,05166,2016,298422.0
1456,05166,2017,298733.0
1457,05166,2018,298935.0
1458,05166,2019,298863.0
1459,05166,2020,298536.0
1460,05166,2021,298761.0
1461,05166,2022,300882.0
1462,05166,2023,302885.0
1463,05170,2005,476428.0
1464,05170,2006,475433.0
1465,05170,2007,474045.0
1466,05170,2008,472175.0
1467,05170,2009,470364.0
1468,05170,2010,468619.0
1469,05170,2011,459740.0
1470,05170,2012,458329.0
1471,05170,2013,457033.0
1472,05170,2014,457244.0
1473,05170,2015,462664.0
1474,05170,2016,461715.0
1475,05170,2017,460666.0
1476,05170,2018,459809.0
1477,05170,2019,459976.0
1478,05170,2020,460113.0
1479,05170,2021,460433.0
1480,05170,2022,465838.0
1481,05170,2023,467511.0
1482,05314,2005,312818.0
1483,05314,2006,314299.0
1484,05314,2007,316416.0
1485,05314,2008,317949.0
1486,05314,2009,319841.0
1487,05314,2010,324899.0
1488,05314,2011,307530.0
1489,05314,2012,309869.0
1490,05314,2013,311287.0
1491,05314,2014,313958.0
1492,05314,2015,318809.0
1493,05314,2016,322125.0
1494,05314,2017,325490.0
1495,05314,2018,327258.0
1496,05314,2019,329673.0
1497,05314,2020,330579.0
1498,05314,2021,331885.0
1499,05314,2022,336465.0
1500,05314,2023,335789.0
1501,05315,2005,983347.0
1502,05315,2006,989766.0
1503,05315,2007,995397.0
1504,05315,2008,995420.0
1505,05315,2009,998105.0
1506,05315,2010,1007119.0
1507,05315,2011,1013665.0
1508,05315,2012,1024373.0
1509,05315,2013,1034175.0
1510,05315,2014,1046680.0
1511,05315,2015,1060582.0
1512,05315,2016,1075935.0
1513,05315,2017,1080394.0
1514,05315,2018,1085664.0
1515,05315,2019,1087863.0
1516,05315,2020,1083498.0
1517,05315,2021,1073096.0
1518,05315,2022,1084831.0
1519,05315,2023,1087353.0
1520,05316,2005,161227.0
1521,05316,2006,161336.0
1522,05316,2007,161345.0
1523,05316,2008,161322.0
1524,05316,2009,160593.0
1525,05316,2010,160772.0
1526,05316,2011,159373.0
1527,05316,2012,159926.0
1528,05316,2013,160819.0
1529,05316,2014,161540.0
1530,05316,2015,163487.0
1531,05316,2016,163113.0
1532,05316,2017,163577.0
1533,05316,2018,163838.0
1534,05316,2019,163729.0
1535,05316,2020,163905.0
1536,05316,2021,163851.0
1537,05316,2022,165748.0
1538,05316,2023,166414.0
1539,05334,2005,310267.0
1540,05334,2006,310093.0
1541,05334,2007,309929.0
1542,05334,2008,309251.0
1543,05334,2009,566347.0
1544,05334,2010,565714.0
1545,05334,2011,541521.0
1546,05334,2012,542833.0
1547,05334,2013,545067.0
1548,05334,2014,547661.0
1549,05334,2015,553922.0
1550,05334,2016,552472.0
1551,05334,2017,554068.0
1552,05334,2018,555465.0
1553,05334,2019,557026.0
1554,05334,2020,556631.0
1555,05334,2021,556673.0
1556,05334,2022,562559.0
1557,05334,2023,564444.0
1558,05358,2005,272478.0
1559,05358,2006,270917.0
1560,05358,2007,270725.0
1561,05358,2008,269607.0
1562,05358,2009,268637.0
1563,05358,2010,267712.0
1564,05358,2011,258524.0
1565,05358,2012,258651.0
1566,05358,2013,258385.0
1567,05358,2014,259073.0
1568,05358,2015,262828.0
1569,05358,2016,262072.0
1570,05358,2017,262889.0
1571,05358,2018,263722.0
1572,05358,2019,264638.0
1573,05358,2020,265140.0
1574,05358,2021,266771.0
1575,05358,2022,270833.0
1576,05358,2023,272666.0
1577,05362,2005,462862.0
1578,05362,2006,463147.0
1579,05362,2007,464209.0
1580,05362,2008,464061.0
1581,05362,2009,464018.0
1582,05362,2010,464130.0
1583,05362,2011,452792.0
1584,05362,2012,454792.0
1585,05362,2013,456602.0
1586,05362,2014,459448.0
1587,05362,2015,466657.0
1588,05362,2016,465549.0
1589,05362,2017,467209.0
1590,05362,2018,470089.0
1591,05362,2019,470615.0
1592,05362,2020,469611.0
1593,05362,2021,471891.0
1594,05362,2022,478126.0
1595,05362,2023,480989.0
1596,05366,2005,193304.0
1597,05366,2006,193191.0
1598,05366,2007,192973.0
1599,05366,2008,192638.0
1600,05366,2009,192088.0
1601,05366,2010,190962.0
1602,05366,2011,187801.0
1603,05366,2012,187724.0
1604,05366,2013,187437.0
1605,05366,2014,188158.0
1606,05366,2015,191165.0
1607,05366,2016,191202.0
1608,05366,2017,192127.0
1609,05366,2018,192840.0
1610,05366,2019,193656.0
1611,05366,2020,194359.0
1612,05366,2021,194701.0
1613,05366,2022,197247.0
1614,05366,2023,199828.0
1615,05370,2005,257326.0
1616,05370,2006,257282.0
1617,05370,2007,256850.0
1618,05370,2008,256004.0
1619,05370,2009,255158.0
1620,05370,2010,254936.0
1621,05370,2011,248161.0
1622,05370,2012,247827.0
1623,05370,2013,248233.0
1624,05370,2014,249310.0
1625,05370,2015,252527.0
1626,05370,2016,252651.0
1627,05370,2017,253106.0
1628,05370,2018,254322.0
1629,05370,2019,255555.0
1630,05370,2020,256458.0
1631,05370,2021,258306.0
1632,05370,2022,261833.0
1633,05370,2023,262656.0
1634,05374,2005,289836.0
1635,05374,2006,288405.0
1636,05374,2007,286801.0
1637,05374,2008,284890.0
1638,05374,2009,282636.0
1639,05374,2010,280840.0
1640,05374,2011,272287.0
1641,05374,2012,271332.0
1642,05374,2013,270290.0
1643,05374,2014,270618.0
1644,05374,2015,273452.0
1645,05374,2016,273139.0
1646,05374,2017,272968.0
1647,05374,2018,272471.0
1648,05374,2019,272057.0
1649,05374,2020,271699.0
1650,05374,2021,271621.0
1651,05374,2022,275404.0
1652,05374,2023,275735.0
1653,05378,2005,279092.0
1654,05378,2006,278658.0
1655,05378,2007,278345.0
1656,05378,2008,277635.0
1657,05378,2009,277214.0
1658,05378,2010,276927.0
1659,05378,2011,277816.0
1660,05378,2012,277997.0
1661,05378,2013,278440.0
1662,05378,2014,279497.0
1663,05378,2015,282729.0
1664,05378,2016,283304.0
1665,05378,2017,283344.0
1666,05378,2018,283455.0
1667,05378,2019,283271.0
1668,05378,2020,283275.0
1669,05378,2021,283429.0
1670,05378,2022,286213.0
1671,05378,2023,286778.0
1672,05382,2005,597857.0
1673,05382,2006,598805.0
1674,05382,2007,599042.0
1675,05382,2008,598225.0
1676,05382,2009,598407.0
1677,05382,2010,598736.0
1678,05382,2011,579594.0
1679,05382,2012,580588.0
1680,05382,2013,582280.0
1681,05382,2014,585781.0
1682,05382,2015,596213.0
1683,05382,2016,597854.0
1684,05382,2017,599056.0
1685,05382,2018,599780.0
1686,05382,2019,600764.0
1687,05382,2020,600375.0
1688,05382,2021,600732.0
1689,05382,2022,608335.0
1690,05382,2023,610537.0
1691,05512,2005,119356.0
1692,05512,2006,118975.0
1693,05512,2007,118597.0
1694,05512,2008,117756.0
1695,05512,2009,117241.0
1696,05512,2010,116771.0
1697,05512,2011,117074.0
1698,05512,2012,116498.0
1699,05512,2013,116055.0
1700,05512,2014,116017.0
1701,05512,2015,117143.0
1702,05512,2016,117409.0
1703,05512,2017,117364.0
1704,05512,2018,117383.0
1705,05512,2019,117565.0
1706,05512,2020,117388.0
1707,05512,2021,117311.0
1708,05512,2022,118113.0
1709,05512,2023,118705.0
1710,05513,2005,268102.0
1711,05513,2006,266772.0
1712,05513,2007,264765.0
1713,05513,2008,262063.0
1714,05513,2009,259744.0
1715,05513,2010,257981.0
1716,05513,2011,257994.0
1717,05513,2012,257607.0
1718,05513,2013,257850.0
1719,05513,2014,257651.0
1720,05513,2015,260368.0
1721,05513,2016,262528.0
1722,05513,2017,260305.0
1723,05513,2018,260654.0
1724,05513,2019,259645.0
1725,05513,2020,259105.0
1726,05513,2021,260126.0
1727,05513,2022,263000.0
1728,05513,2023,265885.0
1729,05515,2005,270868.0
1730,05515,2006,272106.0
1731,05515,2007,272951.0
1732,05515,2008,273875.0
1733,05515,2009,275543.0
1734,05515,2010,279803.0
1735,05515,2011,293393.0
1736,05515,2012,296599.0
1737,05515,2013,299708.0
1738,05515,2014,302178.0
1739,05515,2015,310039.0
1740,05515,2016,311846.0
1741,05515,2017,313559.0
1742,05515,2018,314319.0
1743,05515,2019,315293.0
1744,05515,2020,316403.0
1745,05515,2021,317713.0
1746,05515,2022,320946.0
1747,05515,2023,322904.0
1748,05554,2005,369112.0
1749,05554,2006,369500.0
1750,05554,2007,370196.0
1751,05554,2008,370323.0
1752,05554,2009,369666.0
1753,05554,2010,369633.0
1754,05554,2011,364093.0
1755,05554,2012,363819.0
1756,05554,2013,364271.0
1757,05554,2014,365191.0
1758,05554,2015,369666.0
1759,05554,2016,369226.0
1760,05554,2017,369718.0
1761,05554,2018,370676.0
1762,05554,2019,371339.0
1763,05554,2020,371898.0
1764,05554,2021,373582.0
1765,05554,2022,379070.0
1766,05554,2023,381627.0
1767,05558,2005,221001.0
1768,05558,2006,221494.0
1769,05558,2007,221381.0
1770,05558,2008,220662.0
1771,05558,2009,220261.0
1772,05558,2010,219784.0
1773,05558,2011,215031.0
1774,05558,2012,215087.0
1775,05558,2013,215282.0
1776,05558,2014,215996.0
1777,05558,2015,218401.0
1778,05558,2016,219019.0
1779,05558,2017,219360.0
1780,05558,2018,219929.0
1781,05558,2019,220586.0
1782,05558,2020,220712.0
1783,05558,2021,221352.0
1784,05558,2022,224692.0
1785,05558,2023,226160.0
1786,05562,2005,646558.0
1787,05562,2006,643411.0
1788,05562,2007,639811.0
1789,05562,2008,636180.0
1790,05562,2009,632535.0
1791,05562,2010,628817.0
1792,05562,2011,617831.0
1793,05562,2012,615778.0
1794,05562,2013,613878.0
1795,05562,2014,613092.0
1796,05562,2015,617807.0
1797,05562,2016,617195.0
1798,05562,2017,616824.0
1799,05562,2018,615261.0
1800,05562,2019,614137.0
1801,05562,2020,613599.0
1802,05562,2021,612801.0
1803,05562,2022,619732.0
1804,05562,2023,620646.0
1805,05566,2005,444231.0
1806,05566,2006,444393.0
1807,05566,2007,445019.0
1808,05566,2008,444399.0
1809,05566,2009,443643.0
1810,05566,2010,443357.0
1811,05566,2011,433820.0
1812,05566,2012,434170.0
1813,05566,2013,434481.0
1814,05566,2014,437127.0
1815,05566,2015,443374.0
1816,05566,2016,444409.0
1817,05566,2017,446565.0
1818,05566,2018,447614.0
1819,05566,2019,448220.0
1820,05566,2020,448197.0
1821,05566,2021,450176.0
1822,05566,2022,456464.0
1823,05566,2023,459195.0
1824,05570,2005,283395.0
1825,05570,2006,282721.0
1826,05570,2007,281641.0
1827,05570,2008,280107.0
1828,05570,2009,279003.0
1829,05570,2010,278145.0
1830,05570,2011,272985.0
1831,05570,2012,272832.0
1832,05570,2013,272623.0
1833,05570,2014,273412.0
1834,05570,2015,277431.0
1835,05570,2016,277744.0
1836,05570,2017,277458.0
1837,05570,2018,277783.0
1838,05570,2019,277840.0
1839,05570,2020,277417.0
1840,05570,2021,278176.0
1841,05570,2022,282263.0
1842,05570,2023,283295.0
1843,05711,2005,326925.0
1844,05711,2006,325846.0
1845,05711,2007,324912.0
1846,05711,2008,323615.0
1847,05711,2009,323084.0
1848,05711,2010,323270.0
1849,05711,2011,327199.0
1850,05711,2012,328314.0
